session_id,startTime,endTime,ProductList,gender
u13233,2014-11-14 21:50,2014-11-14 21:51,A00002/B00007/C00016/D01909/,female
u19211,2008-12-14 15:06,2008-12-14 15:06,A00002/B00001/C00010/D17415/,female
u10979,2020-12-14 18:00,2020-12-14 18:00,A00002/B00002/C00007/D06987/,female
u23844,2015-12-14 18:29,2015-12-14 18:30,A00003/B00022/C00074/D12930/;A00003/B00022/C00074/D28461/,female
u21016,2005-12-14 19:41,2005-12-14 19:42,A00002/B00001/C00010/D18497/,male
u20074,2001-12-14 12:05,2001-12-14 12:05,A00002/B00001/C00053/D06531/,female
u14003,2017-12-14 14:04,2017-12-14 14:04,A00002/B00001/C00049/D01267/,male
u20783,2022-12-14 19:53,2022-12-14 19:53,A00010/B00069/C00435/D33879/,male
u17377,2008-12-14 19:37,2008-12-14 19:37,A00002/B00002/C00007/D22741/,female
u19939,2019-12-14 0:51,2019-12-14 0:51,A00002/B00002/C00003/D14578/,female
u12720,2014-11-14 16:42,2014-11-14 16:46,A00002/B00005/C00057/D01399/;A00002/B00005/C00057/D01402/;A00002/B00005/C00125/D01405/;A00002/B00005/C00067/D01409/,female
u13960,2029-11-14 21:42,2029-11-14 21:44,A00002/B00007/C00041/D14716/;A00002/B00007/C00023/D16007/,female
u13105,2029-11-14 19:56,2029-11-14 19:57,A00003/B00026/C00286/D15928/;A00011/B00056/C00299/D15929/,female
u24467,2018-12-14 12:53,2018-12-14 12:53,A00002/B00003/C00005/D31632/,male
u21355,2006-12-14 4:08,2006-12-14 4:08,A00002/B00003/C00079/D19326/,female
u23113,2012-12-14 12:24,2012-12-14 12:24,A00001/B00031/C00091/D24726/,male
u23166,2013-12-14 20:16,2013-12-14 20:16,A00002/B00001/C00049/D18528/,female
u21179,2005-12-14 21:41,2005-12-14 21:43,A00001/B00001/C00019/D18850/;A00002/B00003/C00046/D05534/;A00002/B00003/C00046/D13653/,female
u10614,2019-12-14 23:35,2019-12-14 23:38,A00002/B00003/C00006/D33591/;A00002/B00003/C00006/D33000/;A00002/B00004/C00018/D01572/,female
u20894,2005-12-14 11:59,2017-12-14 11:40,A00003/B00026/C00286/D18285/;A00003/B00026/C00286/D30399/,female
u16329,2016-12-14 10:03,2016-12-14 10:03,A00002/B00002/C00003/D23510/,female
u12325,2012-12-14 18:54,2012-12-14 18:54,A00002/B00003/C00006/D22377/,female
u22976,2009-12-14 16:48,2009-12-14 16:48,A00011/B00050/C00346/D23996/,female
u14785,2016-11-14 15:21,2016-11-14 15:24,A00002/B00003/C00079/D04172/;A00002/B00003/C00079/D04180/,female
u24465,2018-12-14 12:04,2018-12-14 12:05,A00002/B00002/C00003/D07483/;A00002/B00002/C00033/D24967/,female
u12922,2015-11-14 12:03,2015-11-14 12:04,A00001/B00015/C00098/D02594/;A00001/B00015/C00098/D02597/,male
u20192,2015-12-14 16:23,2015-12-14 16:25,A00002/B00002/C00081/D28331/;A00002/B00002/C00012/D28332/;A00002/B00002/C00002/D28206/;A00002/B00002/C00002/D28209/,female
u22470,2012-12-14 20:02,2012-12-14 20:08,A00002/B00001/C00059/D04550/;A00002/B00003/C00037/D25246/;A00002/B00003/C00037/D06215/;A00002/B00003/C00037/D02362/;A00002/B00001/C00059/D12407/,female
u22323,2015-12-14 8:15,2015-12-14 8:15,A00003/B00012/C00074/D27657/,female
u17730,2015-12-14 21:09,2015-12-14 21:09,A00001/B00001/C00012/D28675/,male
u13801,2019-11-14 7:24,2019-11-14 7:24,A00001/B00031/C00091/D07621/,female
u16817,2022-12-14 10:47,2022-12-14 10:51,A00002/B00007/C00016/D06776/;A00002/B00007/C00016/D26047/;A00002/B00007/C00016/D28042/;A00002/B00007/C00016/D35302/,female
u20457,2007-12-14 19:09,2007-12-14 19:14,A00002/B00001/C00059/D19226/;A00002/B00001/C00059/D21141/;A00002/B00001/C00059/D12975/;A00002/B00001/C00059/D00647/;A00002/B00001/C00059/D21298/;A00002/B00003/C00014/D14768/,female
u10405,2015-11-14 13:37,2015-11-14 13:44,A00005/B00032/C00094/D02740/;A00005/B00032/C00094/D02745/;A00005/B00032/C00166/D02749/;A00005/B00032/C00167/D01640/;A00005/B00032/C00094/D01681/,female
u10852,2018-11-14 13:00,2018-11-14 13:00,A00002/B00002/C00007/D02355/;A00002/B00002/C00007/D00266/,female
u20965,2012-12-14 22:28,2012-12-14 22:28,A00002/B00001/C00020/D25489/,female
u20468,2008-12-14 10:14,2008-12-14 10:17,A00001/B00001/C00019/D21975/;A00001/B00009/C00186/D09485/;A00001/B00001/C00020/D21979/;A00001/B00009/C00186/D21994/;A00001/B00001/C00019/D21961/,female
u22763,2017-12-14 13:49,2017-12-14 13:49,A00003/B00012/C00048/D30341/,female
u19396,2028-11-14 14:04,2028-11-14 14:04,A00003/B00022/C00036/D15251/,female
u14746,2016-11-14 17:52,2016-11-14 17:57,A00001/B00015/C00017/D04403/;A00001/B00015/C00017/D04404/;A00001/B00037/C00113/D03990/;A00001/B00037/C00113/D03654/;A00001/B00037/C00113/D01917/,male
u16092,2022-11-14 13:20,2022-11-14 13:20,A00001/B00001/C00012/D09580/,male
u12954,2001-12-14 18:32,2001-12-14 18:32,A00001/B00015/C00103/D17066/,male
u18826,2006-12-14 19:39,2006-12-14 19:40,A00002/B00002/C00002/D20298/;A00002/B00002/C00002/D20299/,female
u19948,2001-12-14 6:10,2001-12-14 6:10,A00002/B00004/C00018/D16227/,female
u13624,2006-12-14 21:13,2006-12-14 21:13,A00002/B00003/C00005/D20472/,female
u10547,2009-12-14 19:58,2009-12-14 19:58,A00002/B00007/C00016/D14455/,female
u11958,2022-11-14 21:47,2022-11-14 21:49,A00003/B00022/C00028/D10187/;A00003/B00012/C00051/D09760/,female
u16197,2005-12-14 15:02,2005-12-14 15:07,A00002/B00001/C00010/D15839/;A00002/B00001/C00010/D18341/;A00002/B00001/C00010/D15370/,female
u23183,2017-12-14 19:38,2017-12-14 19:38,A00001/B00009/C00032/D21294/,male
u15747,2007-12-14 10:19,2007-12-14 10:22,A00002/B00004/C00129/D19967/;A00002/B00004/C00018/D20772/;A00002/B00004/C00129/D20687/;A00002/B00004/C00129/D20774/;A00002/B00004/C00129/D20688/,female
u12147,2015-11-14 13:45,2015-11-14 13:45,A00002/B00003/C00079/D02751/,female
u18441,2027-11-14 10:23,2027-11-14 10:24,A00002/B00003/C00014/D12067/,female
u20682,2012-12-14 11:12,2012-12-14 11:12,A00002/B00002/C00009/D19671/,female
u16509,2019-11-14 21:02,2019-11-14 21:05,A00001/B00009/C00186/D08164/;A00001/B00009/C00186/D08166/;A00001/B00009/C00186/D08167/;A00001/B00009/C00186/D08168/;A00001/B00009/C00186/D08170/,male
u12643,2008-12-14 17:05,2008-12-14 17:07,A00002/B00016/C00044/D13584/;A00002/B00016/C00044/D22657/,male
u12864,2022-12-14 16:28,2022-12-14 16:28,A00002/B00016/C00044/D35696/,male
u18065,2027-11-14 21:30,2027-11-14 21:34,A00002/B00003/C00006/D14747/;A00002/B00003/C00014/D14749/;A00002/B00001/C00049/D14753/,female
u23768,2017-12-14 9:21,2017-12-14 9:21,A00002/B00002/C00007/D15557/;A00002/B00002/C00007/D27131/,female
u22255,2007-12-14 23:57,2008-12-14 0:01,A00001/B00001/C00182/D17020/;A00001/B00001/C00019/D18092/;A00001/B00001/C00182/D21704/,male
u16455,2025-11-14 16:43,2025-11-14 16:48,A00002/B00010/C00095/D11824/;A00002/B00010/C00034/D00112/;A00002/B00010/C00034/D11825/;A00002/B00010/C00034/D11826/;A00002/B00010/C00034/D11827/;A00002/B00010/C00095/D11828/;A00002/B00010/C00095/D11829/,female
u12556,2015-11-14 16:19,2015-11-14 16:20,A00003/B00012/C00036/D02988/;A00003/B00012/C00036/D02991/,female
u19275,2002-12-14 9:57,2002-12-14 9:57,A00002/B00002/C00004/D17514/,female
u12968,2019-12-14 19:31,2019-12-14 19:32,A00007/B00042/C00398/D33368/;A00007/B00042/C00398/D30909/,male
u19945,2013-12-14 17:35,2013-12-14 17:35,A00002/B00002/C00003/D00698/,female
u12216,2018-12-14 19:42,2018-12-14 19:42,A00002/B00002/C00004/D20153/,female
u10972,2020-12-14 14:50,2020-12-14 14:50,A00002/B00002/C00007/D34105/,female
u21635,2009-12-14 12:17,2009-12-14 12:18,A00003/B00026/C00238/D23527/;A00003/B00026/C00248/D23529/,female
u16781,2014-12-14 23:01,2014-12-14 23:04,A00002/B00002/C00007/D25123/;A00002/B00002/C00009/D21569/,female
u16402,2019-11-14 16:06,2019-11-14 16:06,A00003/B00021/C00064/D07831/,female
u14796,2022-11-14 9:24,2022-11-14 9:24,A00002/B00003/C00005/D09295/,female
u13270,2006-12-14 20:10,2006-12-14 20:10,A00002/B00002/C00112/D20355/,male
u14851,2016-11-14 19:40,2016-11-14 19:40,A00002/B00001/C00123/D03349/,female
u15170,2017-12-14 10:20,2017-12-14 10:23,A00002/B00001/C00059/D30305/;A00002/B00001/C00010/D24512/;A00002/B00007/C00021/D00249/,female
u23157,2016-12-14 11:10,2016-12-14 11:10,A00001/B00015/C00098/D01625/,male
u17501,2028-11-14 15:41,2028-11-14 15:41,A00002/B00007/C00024/D15384/,female
u19597,2008-12-14 17:06,2008-12-14 17:06,A00001/B00037/C00295/D22655/;A00001/B00004/C00154/D22656/,male
u16965,2021-11-14 22:21,2021-11-14 22:21,A00002/B00002/C00007/D09122/;A00002/B00006/C00030/D09125/,female
u16061,2007-12-14 20:26,2007-12-14 20:26,A00003/B00026/C00238/D17063/,female
u17536,2023-11-14 10:43,2023-11-14 10:43,A00005/B00051/C00322/D10415/,female
u10600,2018-12-14 15:09,2018-12-14 15:11,A00003/B00022/C00074/D28034/;A00003/B00022/C00074/D31839/;A00003/B00022/C00074/D31828/,female
u16261,2001-12-14 21:33,2001-12-14 21:36,A00003/B00026/C00078/D17310/;A00003/B00026/C00078/D17311/;A00003/B00026/C00078/D17313/,male
u20298,2001-12-14 19:21,2001-12-14 19:24,A00002/B00002/C00003/D00399/;A00003/B00028/C00086/D17084/;A00003/B00004/C00089/D17085/,female
u16565,2016-12-14 9:43,2016-12-14 9:44,A00001/B00001/C00182/D28942/;A00001/B00001/C00182/D28201/,male
u22723,2009-12-14 9:45,2009-12-14 9:45,A00002/B00001/C00059/D12407/,female
u18662,2026-11-14 12:01,2026-11-14 12:02,A00002/B00001/C00010/D03244/;A00002/B00001/C00010/D01080/,female
u21164,2006-12-14 22:49,2006-12-14 22:50,A00002/B00004/C00178/D20579/;A00002/B00004/C00018/D17729/,female
u13075,2017-11-14 15:15,2017-11-14 15:16,A00003/B00035/C00012/D05683/,female
u15448,2018-11-14 17:05,2018-11-14 17:05,A00002/B00002/C00081/D07304/,female
u21116,2012-12-14 9:02,2012-12-14 9:02,A00002/B00007/C00021/D19966/,female
u18238,2003-12-14 11:54,2003-12-14 11:55,A00002/B00017/C00139/D06981/;A00002/B00017/C00155/D17231/,female
u12327,2014-11-14 13:24,2014-11-14 13:29,A00002/B00007/C00025/D00889/;A00002/B00007/C00025/D00892/;A00002/B00007/C00023/D00058/;A00002/B00007/C00023/D00910/,female
u24455,2018-12-14 12:25,2018-12-14 12:29,A00002/B00005/C00058/D14877/;A00002/B00002/C00007/D08940/;A00002/B00005/C00058/D22896/;A00002/B00003/C00006/D15967/;A00002/B00002/C00007/D28944/,female
u20200,2009-12-14 16:09,2009-12-14 16:18,A00003/B00004/C00093/D08285/;A00003/B00012/C00051/D17983/;A00003/B00012/C00051/D23943/;A00003/B00012/C00051/D20276/;A00003/B00012/C00051/D04276/;A00003/B00012/C00051/D02407/;A00003/B00012/C00051/D23947/;A00003/B00012/C00051/D23948/;A00003/B00012/C00051/D01148/;A00003/B00012/C00051/D18579/;A00003/B00012/C00051/D07761/,female
u13029,2013-12-14 21:07,2013-12-14 21:08,A00002/B00002/C00002/D26578/;A00002/B00002/C00002/D26583/,female
u23257,2016-12-14 15:27,2016-12-14 15:30,A00002/B00002/C00002/D29502/;A00002/B00002/C00002/D29505/;A00002/B00002/C00002/D29507/,female
u13566,2020-12-14 13:03,2020-12-14 13:03,A00002/B00004/C00102/D33970/,female
u22489,2008-12-14 14:19,2008-12-14 14:19,A00002/B00001/C00020/D22396/,female
u16008,2018-11-14 15:49,2018-11-14 15:54,A00002/B00003/C00134/D05440/;A00006/B00053/C00170/D07144/;A00006/B00053/C00170/D07154/,female
u19901,2029-11-14 22:23,2029-11-14 22:23,A00001/B00004/C00066/D09081/,female
u23195,2016-12-14 15:27,2016-12-14 15:32,A00002/B00005/C00057/D29500/;A00002/B00005/C00057/D02476/;A00002/B00005/C00057/D29503/;A00002/B00005/C00125/D27101/,female
u11219,2001-12-14 17:56,2001-12-14 17:56,A00001/B00004/C00066/D07949/,male
u17065,2021-12-14 9:01,2021-12-14 9:03,A00008/B00043/C00143/D34494/;A00008/B00043/C00143/D34495/;A00008/B00043/C00143/D34496/;A00008/B00043/C00143/D34500/,male
u16287,2009-12-14 11:45,2009-12-14 11:45,A00002/B00002/C00003/D06328/,female
u15946,2009-12-14 15:56,2009-12-14 15:59,A00002/B00001/C00059/D19774/;A00002/B00002/C00002/D19782/,male
u10509,2029-11-14 22:43,2029-11-14 22:45,A00005/B00019/C00353/D16055/;A00005/B00019/C00353/D16053/;A00005/B00019/C00353/D15205/,female
u23151,2013-12-14 11:10,2013-12-14 11:11,A00001/B00015/C00041/D02874/,male
u19365,2015-12-14 17:43,2015-12-14 17:45,A00002/B00003/C00006/D14617/;A00002/B00003/C00046/D02765/,female
u24155,2016-12-14 16:35,2016-12-14 16:43,A00002/B00010/C00034/D29660/;A00002/B00010/C00034/D29661/;A00002/B00010/C00034/D03956/;A00002/B00010/C00034/D29662/;A00002/B00010/C00095/D03955/;A00002/B00010/C00095/D29668/;A00002/B00010/C00034/D00112/,female
u14297,2019-11-14 15:33,2019-11-14 15:33,A00001/B00009/C00028/D03272/,male
u20992,2005-12-14 19:20,2005-12-14 19:20,A00001/B00015/C00042/D18450/,male
u19833,2006-12-14 19:37,2006-12-14 19:37,A00002/B00001/C00053/D02446/;A00002/B00001/C00053/D19903/,female
u12734,2016-11-14 11:54,2016-11-14 11:54,A00001/B00004/C00083/D03882/,male
u11672,2007-12-14 17:35,2007-12-14 17:35,A00003/B00012/C00051/D17983/,female
u17884,2026-11-14 20:49,2026-11-14 20:49,A00002/B00005/C00057/D13408/,female
u15705,2019-11-14 18:40,2019-11-14 18:41,A00002/B00003/C00079/D02751/;A00002/B00003/C00079/D03224/;A00002/B00003/C00079/D07954/,male
u10050,2014-11-14 0:55,2014-11-14 0:55,A00002/B00007/C00023/D00058/,female
u15218,2018-11-14 15:16,2018-11-14 15:16,A00002/B00003/C00006/D07102/,female
u11703,2017-11-14 18:16,2017-11-14 18:16,A00002/B00002/C00002/D05921/,female
u19641,2003-12-14 5:57,2003-12-14 6:01,A00002/B00002/C00022/D17910/;A00002/B00002/C00022/D17315/;A00002/B00002/C00003/D17911/,female
u17182,2015-12-14 19:07,2015-12-14 19:07,A00002/B00003/C00005/D27885/,female
u20879,2022-12-14 0:40,2022-12-14 0:40,A00002/B00001/C00053/D34349/,female
u13662,2015-11-14 9:55,2015-11-14 9:55,A00002/B00003/C00014/D00699/,female
u19574,2007-12-14 14:43,2007-12-14 14:43,A00002/B00003/C00006/D20991/,female
u24348,2017-12-14 23:00,2017-12-14 23:00,A00002/B00004/C00018/D03408/,female
u15987,2018-11-14 15:01,2018-11-14 15:06,A00003/B00021/C00064/D07070/;A00003/B00021/C00064/D07073/;A00003/B00021/C00054/D07079/;A00003/B00021/C00055/D07082/,female
u23076,2019-12-14 13:52,2019-12-14 13:52,A00002/B00007/C00016/D09699/,female
u19189,2027-11-14 11:31,2027-11-14 11:33,A00002/B00016/C00127/D00943/;A00002/B00016/C00070/D14015/;A00002/B00016/C00221/D14017/,female
u16477,2028-11-14 12:23,2028-11-14 12:25,A00002/B00007/C00021/D15157/;A00002/B00007/C00021/D14306/,female
u11010,2014-11-14 9:21,2014-11-14 9:24,A00003/B00021/C00055/D00351/;A00003/B00021/C00055/D00311/,female
u21708,2008-12-14 17:04,2008-12-14 17:04,A00002/B00007/C00021/D01636/,female
u24368,2019-12-14 11:03,2019-12-14 11:03,A00002/B00017/C00045/D32739/,female
u11054,2016-12-14 15:21,2016-12-14 15:22,A00001/B00004/C00066/D10307/,male
u21416,2008-12-14 3:00,2008-12-14 3:00,A00002/B00003/C00005/D20430/,female
u18168,2018-12-14 16:43,2018-12-14 16:45,A00002/B00005/C00056/D21485/;A00002/B00005/C00067/D10362/,female
u16623,2005-12-14 20:23,2005-12-14 20:23,A00002/B00001/C00053/D18596/,female
u24730,2019-12-14 19:37,2019-12-14 19:37,A00002/B00001/C00075/D21002/,female
u23434,2013-12-14 11:58,2013-12-14 11:58,A00002/B00005/C00013/D25885/,female
u12199,2003-12-14 9:07,2003-12-14 9:07,A00002/B00003/C00005/D17936/,female
u23923,2015-12-14 18:58,2015-12-14 18:58,A00002/B00017/C00155/D28477/,female
u21249,2005-12-14 22:54,2005-12-14 22:54,A00002/B00001/C00053/D00172/,female
u18339,2001-12-14 19:54,2001-12-14 19:54,A00001/B00031/C00130/D17121/,male
u23679,2014-12-14 19:34,2017-12-14 9:22,A00001/B00001/C00029/D27303/;A00001/B00001/C00029/D30220/,male
u21263,2006-12-14 10:47,2006-12-14 10:47,A00002/B00002/C00002/D08131/,male
u23690,2015-12-14 23:00,2015-12-14 23:00,A00002/B00006/C00030/D28764/,female
u24578,2018-12-14 20:17,2018-12-14 20:20,A00001/B00001/C00019/D32238/;A00001/B00001/C00019/D32243/;A00001/B00004/C00066/D04493/;A00001/B00001/C00019/D32246/,female
u21448,2008-12-14 8:52,2008-12-14 8:52,A00002/B00003/C00005/D20430/,female
u23560,2016-12-14 6:31,2016-12-14 6:31,A00002/B00002/C00007/D23109/,female
u21297,2007-12-14 19:03,2007-12-14 19:07,A00002/B00003/C00014/D20868/;A00001/B00009/C00032/D20870/;A00001/B00009/C00032/D21294/,male
u20550,2002-12-14 8:26,2002-12-14 8:27,A00002/B00003/C00074/D17520/;A00002/B00003/C00074/D17524/,female
u19832,2006-12-14 15:28,2006-12-14 15:56,A00002/B00007/C00021/D03369/;A00002/B00007/C00021/D19961/;A00002/B00007/C00021/D19962/;A00002/B00007/C00021/D03436/;A00002/B00007/C00021/D19966/;A00002/B00007/C00021/D19970/;A00002/B00007/C00021/D19971/;A00002/B00007/C00016/D19973/;A00002/B00007/C00016/D19974/;A00002/B00007/C00024/D15908/;A00002/B00007/C00024/D19975/;A00002/B00007/C00024/D19977/;A00002/B00007/C00024/D19978/;A00002/B00007/C00024/D19980/;A00002/B00007/C00021/D19982/;A00002/B00007/C00021/D19983/;A00002/B00007/C00021/D19984/;A00002/B00007/C00021/D00583/;A00002/B00007/C00021/D07562/;A00002/B00007/C00021/D11851/;A00002/B00007/C00021/D03365/;A00002/B00007/C00021/D19989/;A00002/B00007/C00021/D19991/;A00002/B00007/C00021/D09208/;A00002/B00007/C00021/D19360/;A00002/B00007/C00021/D04825/;A00002/B00007/C00021/D01934/;A00002/B00007/C00021/D19999/;A00002/B00001/C00053/D02446/;A00002/B00001/C00010/D19866/;A00002/B00007/C00021/D20003/;A00002/B00007/C00021/D20006/;A00002/B00007/C00021/D20007/;A00002/B00007/C00021/D20011/;A00002/B00007/C00021/D20017/;A00002/B00007/C00021/D20019/,female
u11980,2014-11-14 11:12,2014-11-14 11:12,A00002/B00002/C00003/D00662/,female
u20609,2006-12-14 8:29,2006-12-14 8:31,A00002/B00001/C00059/D19412/;A00002/B00001/C00059/D19414/,female
u23547,2014-12-14 23:51,2014-12-14 23:51,A00001/B00001/C00029/D03163/;A00001/B00001/C00029/D27553/,male
u14653,2016-11-14 11:55,2016-11-14 11:55,A00003/B00012/C00051/D00293/,female
u19712,2007-12-14 18:44,2007-12-14 18:44,A00002/B00003/C00005/D21266/,female
u12385,2015-12-14 13:42,2015-12-14 13:42,A00002/B00002/C00007/D09388/,female
u21435,2008-12-14 6:14,2008-12-14 6:14,A00002/B00003/C00005/D20430/,female
u12938,2014-11-14 19:48,2014-11-14 19:49,A00001/B00001/C00020/D01612/;A00001/B00001/C00001/D00668/;A00001/B00001/C00020/D01615/,male
u11741,2025-11-14 16:20,2025-11-14 16:20,A00001/B00004/C00093/D05702/,female
u10477,2026-11-14 14:41,2026-11-14 14:42,A00005/B00051/C00322/D12797/;A00011/B00077/C00344/D12802/,female
u19630,2020-12-14 16:18,2020-12-14 16:20,A00002/B00001/C00059/D34177/;A00002/B00001/C00059/D34167/,male
u14565,2028-11-14 13:38,2028-11-14 13:38,A00001/B00009/C00032/D15218/,female
u20573,2008-12-14 16:36,2008-12-14 16:37,A00002/B00002/C00004/D22626/;A00002/B00002/C00004/D22617/,female
u23127,2016-12-14 10:52,2016-12-14 10:57,A00002/B00007/C00021/D28776/;A00002/B00003/C00037/D29077/;A00002/B00005/C00056/D05100/;A00002/B00005/C00056/D13001/;A00002/B00005/C00056/D13084/;A00002/B00005/C00056/D14715/,female
u18608,2008-12-14 10:15,2008-12-14 10:15,A00002/B00007/C00024/D21960/,female
u15373,2019-11-14 9:01,2019-11-14 9:03,A00002/B00016/C00127/D07687/;A00002/B00001/C00059/D07691/,female
u15675,2019-11-14 23:28,2019-11-14 23:31,A00001/B00001/C00012/D07583/;A00001/B00001/C00012/D08267/,male
u10592,2017-12-14 20:41,2017-12-14 20:44,A00002/B00007/C00027/D30082/;A00005/B00019/C00291/D30558/,female
u10109,2014-11-14 10:58,2014-11-14 10:59,A00003/B00004/C00008/D00027/;A00003/B00004/C00008/D00008/,female
u21252,2005-12-14 23:40,2005-12-14 23:43,A00002/B00007/C00021/D19227/;A00002/B00007/C00021/D19229/,female
u15288,2017-11-14 12:05,2017-11-14 12:05,A00001/B00015/C00043/D05443/,female
u21846,2006-12-14 16:45,2006-12-14 16:45,A00003/B00012/C00048/D02344/,female
u16819,2021-11-14 16:58,2021-11-14 16:58,A00002/B00016/C00044/D01351/,female
u15233,2017-11-14 10:44,2017-11-14 10:44,A00002/B00001/C00059/D05292/,female
u15459,2021-11-14 20:38,2021-11-14 20:45,A00002/B00002/C00007/D08977/;A00002/B00002/C00007/D08392/;A00002/B00002/C00007/D08984/;A00002/B00002/C00007/D08987/;A00002/B00002/C00007/D08990/;A00002/B00002/C00007/D08991/,female
u19807,2029-11-14 17:18,2029-11-14 17:18,A00002/B00002/C00007/D15787/,female
u22283,2008-12-14 8:47,2008-12-14 8:47,A00003/B00012/C00074/D21823/,female
u23909,2015-12-14 16:36,2015-12-14 16:36,A00003/B00039/C00312/D09602/,female
u17596,2026-11-14 13:20,2026-11-14 13:21,A00002/B00002/C00007/D02355/;A00002/B00002/C00007/D08480/,female
u19105,2027-11-14 12:45,2027-11-14 12:46,A00002/B00003/C00046/D10732/;A00002/B00003/C00046/D14129/,female
u15566,2001-12-14 20:56,2001-12-14 21:00,A00003/B00012/C00051/D17226/;A00003/B00012/C00051/D17229/;A00003/B00012/C00051/D17239/,female
u13318,2014-12-14 21:34,2014-12-14 21:38,A00001/B00001/C00019/D27416/;A00001/B00001/C00019/D04978/;A00001/B00001/C00019/D27417/;A00001/B00001/C00019/D27419/;A00001/B00001/C00012/D21284/,male
u21897,2016-12-14 11:12,2016-12-14 11:18,A00003/B00012/C00048/D27687/;A00003/B00012/C00048/D18359/;A00003/B00012/C00074/D25803/;A00003/B00012/C00048/D29121/;A00003/B00012/C00048/D29123/;A00003/B00012/C00051/D20067/;A00003/B00012/C00048/D07632/,male
u14917,2008-12-14 13:08,2008-12-14 13:08,A00002/B00004/C00066/D22262/,female
u11844,2012-12-14 17:01,2012-12-14 17:05,A00002/B00002/C00003/D12310/;A00002/B00003/C00046/D14148/;A00002/B00001/C00059/D02910/,female
u15271,2025-11-14 8:59,2025-11-14 9:00,A00010/B00055/C00135/D11186/;A00010/B00055/C00113/D11187/;A00001/B00001/C00001/D11190/,female
u23010,2009-12-14 20:01,2009-12-14 20:02,A00003/B00036/C00110/D24140/;A00003/B00036/C00051/D24144/,female
u24164,2021-12-14 17:37,2021-12-14 17:37,A00005/B00032/C00094/D30812/,female
u11394,2017-11-14 11:12,2017-11-14 11:12,A00001/B00001/C00019/D05358/,female
u12923,2015-11-14 12:11,2015-11-14 12:11,A00001/B00015/C00098/D02604/,male
u22730,2009-12-14 9:57,2009-12-14 10:49,A00002/B00003/C00006/D01110/;A00002/B00003/C00014/D22137/,female
u11050,2015-12-14 13:29,2015-12-14 13:29,A00002/B00004/C00066/D02983/,male
u17581,2020-12-14 12:58,2020-12-14 12:58,A00002/B00002/C00007/D33956/;A00002/B00002/C00007/D22267/,female
u16726,2025-11-14 23:29,2025-11-14 23:34,A00002/B00001/C00177/D12175/;A00002/B00001/C00177/D12176/;A00002/B00001/C00177/D12179/,male
u17804,2026-11-14 21:28,2026-11-14 21:31,A00002/B00007/C00016/D13457/;A00002/B00007/C00016/D13417/;A00002/B00007/C00016/D13427/,female
u10819,2012-12-14 10:52,2012-12-14 10:55,A00003/B00021/C00064/D24641/;A00003/B00021/C00064/D22893/;A00003/B00021/C00054/D24645/;A00003/B00021/C00064/D24646/,female
u12026,2005-12-14 21:15,2005-12-14 21:15,A00002/B00002/C00003/D04586/,female
u24830,2022-12-14 15:50,2022-12-14 15:56,A00002/B00003/C00006/D27277/;A00002/B00003/C00046/D35634/;A00002/B00003/C00006/D35638/;A00002/B00003/C00006/D25962/;A00002/B00003/C00006/D35640/;A00002/B00003/C00046/D33827/,female
u22151,2021-12-14 22:14,2021-12-14 22:14,A00001/B00031/C00044/D34415/,male
u16868,2022-11-14 20:36,2022-11-14 20:36,A00002/B00007/C00016/D10120/,female
u13203,2005-12-14 9:12,2005-12-14 9:17,A00002/B00002/C00007/D11271/;A00002/B00002/C00007/D18235/;A00002/B00002/C00007/D18236/;A00002/B00002/C00007/D00232/,female
u22609,2008-12-14 17:51,2008-12-14 18:04,A00002/B00003/C00012/D22683/;A00002/B00003/C00012/D21135/;A00002/B00003/C00046/D02765/,female
u15259,2029-11-14 16:10,2029-11-14 16:10,A00001/B00001/C00019/D15743/,female
u24591,2019-12-14 15:13,2019-12-14 15:16,A00005/B00032/C00094/D33112/;A00005/B00032/C00094/D33113/;A00005/B00032/C00094/D30535/,male
u14708,2016-11-14 12:30,2016-11-14 12:33,A00002/B00002/C00003/D03813/;A00002/B00002/C00007/D03928/;A00002/B00002/C00007/D03929/,female
u12682,2015-11-14 14:49,2015-11-14 14:51,A00002/B00003/C00014/D02881/;A00002/B00003/C00014/D02882/;A00002/B00003/C00014/D02883/,female
u22939,2016-12-14 16:53,2016-12-14 16:53,A00002/B00003/C00006/D29687/;A00002/B00003/C00006/D22515/,female
u23032,2009-12-14 21:51,2009-12-14 21:52,A00002/B00002/C00002/D24279/;A00002/B00002/C00002/D24280/,female
u18317,2026-11-14 22:35,2026-11-14 22:37,A00001/B00009/C00186/D09472/;A00001/B00009/C00186/D13507/,male
u13367,2020-12-14 10:45,2020-12-14 10:45,A00001/B00015/C00042/D33813/,male
u12178,2017-11-14 9:39,2017-11-14 9:39,A00002/B00001/C00123/D05130/,female
u19286,2015-12-14 10:39,2015-12-14 10:39,A00002/B00001/C00123/D27786/,female
u22510,2012-12-14 17:57,2012-12-14 17:57,A00002/B00002/C00022/D24563/,female
u23043,2012-12-14 22:42,2012-12-14 22:42,A00002/B00017/C00152/D24264/,female
u22155,2021-12-14 10:38,2021-12-14 10:38,A00002/B00003/C00006/D34572/,female
u12329,2014-11-14 13:29,2014-11-14 13:33,A00003/B00012/C00051/D00911/;A00003/B00012/C00051/D00916/;A00003/B00012/C00051/D00918/;A00003/B00012/C00051/D00926/;A00003/B00012/C00051/D00927/,female
